"","unique_ID","Long","Lat.x","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","Lat.y","species","year"
"1","103",132.196666666667,-31.7680555555556,175,133,56,3702,296,59,237,133,219,219,125,285,38,8,40,109,38,38,105,-31.7680555555556,"Eucalyptus calcareana",1993
"2","103",132.196666666667,-31.7680555555556,175,133,56,3702,296,59,237,133,219,219,125,285,38,8,40,109,38,38,105,-31.7680555555556,"Eucalyptus calcareana",1993
"3","103",132.196666666667,-31.7680555555556,175,133,56,3702,296,59,237,133,219,219,125,285,38,8,40,109,38,38,105,-31.7680555555556,"Eucalyptus calcareana",1993
"4","103",132.196666666667,-31.7680555555556,175,133,56,3702,296,59,237,133,219,219,125,285,38,8,40,109,38,38,105,-31.7680555555556,"Eucalyptus calcareana",1993
"5","1053",136.857222222222,-35.9772222222222,152,63,46,2483,229,93,136,122,182,184,121,648,114,15,61,305,52,59,269,-35.9772222222222,"Eucalyptus cladocalyx subsp. crassa",1995
"6","1053",136.857222222222,-35.9772222222222,152,63,46,2483,229,93,136,122,182,184,121,648,114,15,61,305,52,59,269,-35.9772222222222,"Eucalyptus cladocalyx subsp. crassa",1995
"7","1053",136.857222222222,-35.9772222222222,152,63,46,2483,229,93,136,122,182,184,121,648,114,15,61,305,52,59,269,-35.9772222222222,"Eucalyptus cladocalyx subsp. crassa",1995
"8","1053",136.857222222222,-35.9772222222222,152,63,46,2483,229,93,136,122,182,184,121,648,114,15,61,305,52,59,269,-35.9772222222222,"Eucalyptus cladocalyx subsp. crassa",1995
"9","1072",133.457222222222,-31.8416666666667,170,132,55,3900,293,53,240,125,216,217,117,297,41,8,40,111,38,40,111,-31.8416666666667,"Eucalyptus brachycalyx",1995
"10","1072",133.457222222222,-31.8416666666667,170,132,55,3900,293,53,240,125,216,217,117,297,41,8,40,111,38,40,111,-31.8416666666667,"Eucalyptus brachycalyx",1995
"11","1072",133.457222222222,-31.8416666666667,170,132,55,3900,293,53,240,125,216,217,117,297,41,8,40,111,38,40,111,-31.8416666666667,"Eucalyptus brachycalyx",1995
"12","1072",133.457222222222,-31.8416666666667,170,132,55,3900,293,53,240,125,216,217,117,297,41,8,40,111,38,40,111,-31.8416666666667,"Eucalyptus brachycalyx",1995
"13","1074",133.445,-31.8097222222222,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.8097222222222,"Eucalyptus calcareana",1995
"14","1074",133.445,-31.8097222222222,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.8097222222222,"Eucalyptus calcareana",1995
"15","1074",133.445,-31.8097222222222,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.8097222222222,"Eucalyptus calcareana",1995
"16","1074",133.445,-31.8097222222222,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.8097222222222,"Eucalyptus calcareana",1995
"17","1076",133.43,-31.7927777777778,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.7927777777778,"Eucalyptus capitanea",1995
"18","1076",133.43,-31.7927777777778,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.7927777777778,"Eucalyptus capitanea",1995
"19","1076",133.43,-31.7927777777778,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.7927777777778,"Eucalyptus capitanea",1995
"20","1076",133.43,-31.7927777777778,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.7927777777778,"Eucalyptus capitanea",1995
"21","1078",133.457777777778,-31.8122222222222,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.8122222222222,"Eucalyptus yumbarrana",1995
"22","1078",133.457777777778,-31.8122222222222,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.8122222222222,"Eucalyptus yumbarrana",1995
"23","1078",133.457777777778,-31.8122222222222,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.8122222222222,"Eucalyptus yumbarrana",1995
"24","1079",133.455833333333,-31.8241666666667,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.8241666666667,"Eucalyptus sp. 'Great Victoria Desert' (aff. leptophylla)",1995
"25","1079",133.455833333333,-31.8241666666667,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.8241666666667,"Eucalyptus sp. 'Great Victoria Desert' (aff. leptophylla)",1995
"26","1079",133.455833333333,-31.8241666666667,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.8241666666667,"Eucalyptus sp. 'Great Victoria Desert' (aff. leptophylla)",1995
"27","1079",133.455833333333,-31.8241666666667,171,133,54,3914,296,54,242,126,217,219,118,287,39,8,39,107,38,40,106,-31.8241666666667,"Eucalyptus sp. 'Great Victoria Desert' (aff. leptophylla)",1995
"28","1081",127.043055555556,-32.0455555555556,171,118,54,3459,276,60,216,133,212,213,124,297,40,14,31,109,49,55,97,-32.0455555555556,"Eucalyptus sp. 'Madura Beach' (aff. discreta)",1995
"29","1081",127.043055555556,-32.0455555555556,171,118,54,3459,276,60,216,133,212,213,124,297,40,14,31,109,49,55,97,-32.0455555555556,"Eucalyptus sp. 'Madura Beach' (aff. discreta)",1995
"30","1081",127.043055555556,-32.0455555555556,171,118,54,3459,276,60,216,133,212,213,124,297,40,14,31,109,49,55,97,-32.0455555555556,"Eucalyptus sp. 'Madura Beach' (aff. discreta)",1995
"31","1087",123.5325,-32.8236111111111,170,135,54,3945,303,55,248,127,220,220,119,340,43,18,26,118,58,58,106,-32.8236111111111,"Eucalyptus urna",1995
"32","1087",123.5325,-32.8236111111111,170,135,54,3945,303,55,248,127,220,220,119,340,43,18,26,118,58,58,106,-32.8236111111111,"Eucalyptus urna",1995
"33","1087",123.5325,-32.8236111111111,170,135,54,3945,303,55,248,127,220,220,119,340,43,18,26,118,58,58,106,-32.8236111111111,"Eucalyptus urna",1995
"34","1087",123.5325,-32.8236111111111,170,135,54,3945,303,55,248,127,220,220,119,340,43,18,26,118,58,58,106,-32.8236111111111,"Eucalyptus urna",1995
"35","1089",123.379166666667,-33.3069444444444,167,124,55,3559,286,61,225,128,211,211,120,425,56,18,36,159,59,59,153,-33.3069444444444,"Eucalyptus uncinata subsp. 'Esperance Plains'",1995
"36","1089",123.379166666667,-33.3069444444444,167,124,55,3559,286,61,225,128,211,211,120,425,56,18,36,159,59,59,153,-33.3069444444444,"Eucalyptus uncinata subsp. 'Esperance Plains'",1995
"37","1089",123.379166666667,-33.3069444444444,167,124,55,3559,286,61,225,128,211,211,120,425,56,18,36,159,59,59,153,-33.3069444444444,"Eucalyptus uncinata subsp. 'Esperance Plains'",1995
"38","1089",123.379166666667,-33.3069444444444,167,124,55,3559,286,61,225,128,211,211,120,425,56,18,36,159,59,59,153,-33.3069444444444,"Eucalyptus uncinata subsp. 'Esperance Plains'",1995
"39","1090",123.445833333333,-33.4633333333333,165,121,55,3459,280,61,219,128,207,207,119,456,61,18,38,174,60,60,170,-33.4633333333333,"Eucalyptus micranthera",1995
"40","1090",123.445833333333,-33.4633333333333,165,121,55,3459,280,61,219,128,207,207,119,456,61,18,38,174,60,60,170,-33.4633333333333,"Eucalyptus micranthera",1995
"41","1090",123.445833333333,-33.4633333333333,165,121,55,3459,280,61,219,128,207,207,119,456,61,18,38,174,60,60,170,-33.4633333333333,"Eucalyptus micranthera",1995
"42","1091",123.530833333333,-33.5472222222222,164,120,55,3404,278,62,216,128,206,206,120,469,63,18,40,181,60,60,177,-33.5472222222222,"Eucalyptus discreta",1995
"43","1091",123.530833333333,-33.5472222222222,164,120,55,3404,278,62,216,128,206,206,120,469,63,18,40,181,60,60,177,-33.5472222222222,"Eucalyptus discreta",1995
"44","1091",123.530833333333,-33.5472222222222,164,120,55,3404,278,62,216,128,206,206,120,469,63,18,40,181,60,60,177,-33.5472222222222,"Eucalyptus discreta",1995
"45","1091",123.530833333333,-33.5472222222222,164,120,55,3404,278,62,216,128,206,206,120,469,63,18,40,181,60,60,177,-33.5472222222222,"Eucalyptus discreta",1995
"46","1092",123.578333333333,-33.585,165,120,56,3367,277,63,214,129,206,206,121,471,63,18,40,183,59,65,178,-33.585,"Eucalyptus extrica",1995
"47","1092",123.578333333333,-33.585,165,120,56,3367,277,63,214,129,206,206,121,471,63,18,40,183,59,65,178,-33.585,"Eucalyptus extrica",1995
"48","1092",123.578333333333,-33.585,165,120,56,3367,277,63,214,129,206,206,121,471,63,18,40,183,59,65,178,-33.585,"Eucalyptus extrica",1995
"49","1092",123.578333333333,-33.585,165,120,56,3367,277,63,214,129,206,206,121,471,63,18,40,183,59,65,178,-33.585,"Eucalyptus extrica",1995
"50","1094",123.792222222222,-31.3925,180,142,51,4667,326,49,277,184,150,238,118,233,26,15,19,69,48,54,59,-33.6458333333333,"Eucalyptus litorea",1995
"51","1094",123.792222222222,-31.3925,180,142,51,4667,326,49,277,184,150,238,118,233,26,15,19,69,48,54,59,-33.6458333333333,"Eucalyptus litorea",1995
"52","1094",123.792222222222,-31.3925,180,142,51,4667,326,49,277,184,150,238,118,233,26,15,19,69,48,54,59,-33.6458333333333,"Eucalyptus litorea",1995
"53","1094",123.792222222222,-31.3925,180,142,51,4667,326,49,277,184,150,238,118,233,26,15,19,69,48,54,59,-33.6458333333333,"Eucalyptus litorea",1995
"54","1094",123.792222222222,-33.6458333333333,170,119,55,3315,280,67,213,134,210,211,126,447,61,16,41,176,54,60,170,-33.6458333333333,"Eucalyptus litorea",1995
"55","1094",123.792222222222,-33.6458333333333,170,119,55,3315,280,67,213,134,210,211,126,447,61,16,41,176,54,60,170,-33.6458333333333,"Eucalyptus litorea",1995
"56","1094",123.792222222222,-33.6458333333333,170,119,55,3315,280,67,213,134,210,211,126,447,61,16,41,176,54,60,170,-33.6458333333333,"Eucalyptus litorea",1995
"57","1094",123.792222222222,-33.6458333333333,170,119,55,3315,280,67,213,134,210,211,126,447,61,16,41,176,54,60,170,-33.6458333333333,"Eucalyptus litorea",1995
"58","1095",123.367222222222,-33.7230555555556,165,116,55,3267,274,66,208,131,205,205,122,504,69,17,43,199,59,64,198,-33.7230555555556,"Eucalyptus occidentalis",1995
"59","1095",123.367222222222,-33.7230555555556,165,116,55,3267,274,66,208,131,205,205,122,504,69,17,43,199,59,64,198,-33.7230555555556,"Eucalyptus occidentalis",1995
"60","1095",123.367222222222,-33.7230555555556,165,116,55,3267,274,66,208,131,205,205,122,504,69,17,43,199,59,64,198,-33.7230555555556,"Eucalyptus occidentalis",1995
"61","1095",123.367222222222,-33.7230555555556,165,116,55,3267,274,66,208,131,205,205,122,504,69,17,43,199,59,64,198,-33.7230555555556,"Eucalyptus occidentalis",1995
"62","1098",123.2625,-33.7466666666667,165,116,55,3284,274,66,208,122,205,205,122,512,71,17,44,202,60,65,202,-33.7466666666667,"Eucalyptus x erythrandra (E. angulosa x E. tetraptera)",1995
"63","1098",123.2625,-33.7466666666667,165,116,55,3284,274,66,208,122,205,205,122,512,71,17,44,202,60,65,202,-33.7466666666667,"Eucalyptus x erythrandra (E. angulosa x E. tetraptera)",1995
"64","1098",123.2625,-33.7466666666667,165,116,55,3284,274,66,208,122,205,205,122,512,71,17,44,202,60,65,202,-33.7466666666667,"Eucalyptus x erythrandra (E. angulosa x E. tetraptera)",1995
"65","1098",123.2625,-33.7466666666667,165,116,55,3284,274,66,208,122,205,205,122,512,71,17,44,202,60,65,202,-33.7466666666667,"Eucalyptus x erythrandra (E. angulosa x E. tetraptera)",1995
"66","1099",121.693333333333,-33.3675,166,112,53,3459,279,71,208,130,209,209,122,410,51,17,35,150,59,64,148,-33.3675,"Eucalyptus quadrans",1995
"67","1099",121.693333333333,-33.3675,166,112,53,3459,279,71,208,130,209,209,122,410,51,17,35,150,59,64,148,-33.3675,"Eucalyptus quadrans",1995
"68","1099",121.693333333333,-33.3675,166,112,53,3459,279,71,208,130,209,209,122,410,51,17,35,150,59,64,148,-33.3675,"Eucalyptus quadrans",1995
"69","110",130.193888888889,-29.3497222222222,189,160,52,4974,345,41,304,248,133,248,121,179,20,10,21,56,33,56,37,-29.3497222222222,"Eucalyptus pimpiniana",1993
"70","110",130.193888888889,-29.3497222222222,189,160,52,4974,345,41,304,248,133,248,121,179,20,10,21,56,33,56,37,-29.3497222222222,"Eucalyptus pimpiniana",1993
"71","110",130.193888888889,-29.3497222222222,189,160,52,4974,345,41,304,248,133,248,121,179,20,10,21,56,33,56,37,-29.3497222222222,"Eucalyptus pimpiniana",1993
"72","1101",122.124444444444,-33.2586111111111,166,114,53,3538,281,67,214,129,210,210,120,401,51,18,35,147,58,60,145,-33.2586111111111,"Eucalyptus kessellii subsp. kessellii",1995
"73","1101",122.124444444444,-33.2586111111111,166,114,53,3538,281,67,214,129,210,210,120,401,51,18,35,147,58,60,145,-33.2586111111111,"Eucalyptus kessellii subsp. kessellii",1995
"74","1101",122.124444444444,-33.2586111111111,166,114,53,3538,281,67,214,129,210,210,120,401,51,18,35,147,58,60,145,-33.2586111111111,"Eucalyptus kessellii subsp. kessellii",1995
"75","1101",122.124444444444,-33.2586111111111,166,114,53,3538,281,67,214,129,210,210,120,401,51,18,35,147,58,60,145,-33.2586111111111,"Eucalyptus kessellii subsp. kessellii",1995
"76","1101",122.124444444444,-33.2586111111111,166,114,53,3538,281,67,214,129,210,210,120,401,51,18,35,147,58,60,145,-33.2586111111111,"Eucalyptus kessellii subsp. kessellii",1995
"77","1102",122.270833333333,-33.0730555555556,166,119,52,3754,287,62,225,125,212,212,116,379,48,19,31,136,61,61,131,-33.0730555555556,"Eucalyptus creta",1995
"78","1102",122.270833333333,-33.0730555555556,166,119,52,3754,287,62,225,125,212,212,116,379,48,19,31,136,61,61,131,-33.0730555555556,"Eucalyptus creta",1995
"79","1102",122.270833333333,-33.0730555555556,166,119,52,3754,287,62,225,125,212,212,116,379,48,19,31,136,61,61,131,-33.0730555555556,"Eucalyptus creta",1995
"80","1102",122.270833333333,-33.0730555555556,166,119,52,3754,287,62,225,125,212,212,116,379,48,19,31,136,61,61,131,-33.0730555555556,"Eucalyptus creta",1995
"81","1104",122.108055555556,-33.1469444444444,166,117,53,3656,285,66,219,127,212,212,119,375,48,18,32,136,58,58,132,-33.1469444444444,"Eucalyptus flocktoniae subsp. hebes",1995
"82","1104",122.108055555556,-33.1469444444444,166,117,53,3656,285,66,219,127,212,212,119,375,48,18,32,136,58,58,132,-33.1469444444444,"Eucalyptus flocktoniae subsp. hebes",1995
"83","1104",122.108055555556,-33.1469444444444,166,117,53,3656,285,66,219,127,212,212,119,375,48,18,32,136,58,58,132,-33.1469444444444,"Eucalyptus flocktoniae subsp. hebes",1995
"84","1105",122.108055555556,-33.1469444444444,166,117,53,3656,285,66,219,127,212,212,119,375,48,18,32,136,58,58,132,-33.1469444444444,"Eucalyptus sp. 'Southern wheatbelt' (aff. leptocalyx)",1995
"85","1105",122.108055555556,-33.1469444444444,166,117,53,3656,285,66,219,127,212,212,119,375,48,18,32,136,58,58,132,-33.1469444444444,"Eucalyptus sp. 'Southern wheatbelt' (aff. leptocalyx)",1995
"86","1105",122.108055555556,-33.1469444444444,166,117,53,3656,285,66,219,127,212,212,119,375,48,18,32,136,58,58,132,-33.1469444444444,"Eucalyptus sp. 'Southern wheatbelt' (aff. leptocalyx)",1995
"87","1105",122.108055555556,-33.1469444444444,166,117,53,3656,285,66,219,127,212,212,119,375,48,18,32,136,58,58,132,-33.1469444444444,"Eucalyptus sp. 'Southern wheatbelt' (aff. leptocalyx)",1995
"88","1106",122.108055555556,-33.1469444444444,166,117,53,3656,285,66,219,127,212,212,119,375,48,18,32,136,58,58,132,-33.1469444444444,"Eucalyptus conglobata subsp. conglobata",1995
"89","1106",122.108055555556,-33.1469444444444,166,117,53,3656,285,66,219,127,212,212,119,375,48,18,32,136,58,58,132,-33.1469444444444,"Eucalyptus conglobata subsp. conglobata",1995
"90","1107",121.648055555556,-32.9969444444444,166,119,52,3864,291,63,228,125,203,214,116,351,43,18,27,122,61,62,116,-32.9969444444444,"Eucalyptus ovularis",1995
"91","1107",121.648055555556,-32.9969444444444,166,119,52,3864,291,63,228,125,203,214,116,351,43,18,27,122,61,62,116,-32.9969444444444,"Eucalyptus ovularis",1995
"92","1107",121.648055555556,-32.9969444444444,166,119,52,3864,291,63,228,125,203,214,116,351,43,18,27,122,61,62,116,-32.9969444444444,"Eucalyptus ovularis",1995
"93","1107",121.648055555556,-32.9969444444444,166,119,52,3864,291,63,228,125,203,214,116,351,43,18,27,122,61,62,116,-32.9969444444444,"Eucalyptus ovularis",1995
"94","1108",120.783888888889,-32.695,165,126,51,4276,302,56,246,119,207,219,110,382,45,20,28,130,66,69,128,-32.695,"Eucalyptus incrassata",1995
"95","1108",120.783888888889,-32.695,165,126,51,4276,302,56,246,119,207,219,110,382,45,20,28,130,66,69,128,-32.695,"Eucalyptus incrassata",1995
"96","1108",120.783888888889,-32.695,165,126,51,4276,302,56,246,119,207,219,110,382,45,20,28,130,66,69,128,-32.695,"Eucalyptus incrassata",1995
"97","1108",120.783888888889,-32.695,165,126,51,4276,302,56,246,119,207,219,110,382,45,20,28,130,66,69,128,-32.695,"Eucalyptus incrassata",1995
"98","1109",120.6925,-32.6827777777778,166,127,51,4295,303,56,247,119,208,220,110,381,45,19,28,130,64,67,128,-32.6827777777778,"Eucalyptus obesa",1995
"99","1109",120.6925,-32.6827777777778,166,127,51,4295,303,56,247,119,208,220,110,381,45,19,28,130,64,67,128,-32.6827777777778,"Eucalyptus obesa",1995
"100","1109",120.6925,-32.6827777777778,166,127,51,4295,303,56,247,119,208,220,110,381,45,19,28,130,64,67,128,-32.6827777777778,"Eucalyptus obesa",1995
"101","1109",120.6925,-32.6827777777778,166,127,51,4295,303,56,247,119,208,220,110,381,45,19,28,130,64,67,128,-32.6827777777778,"Eucalyptus obesa",1995
"102","1110",120.365833333333,-32.9202777777778,167,127,52,4139,302,60,242,123,207,219,114,396,46,18,30,136,64,66,135,-32.9202777777778,"Eucalyptus deflexa",1995
"103","1110",120.365833333333,-32.9202777777778,167,127,52,4139,302,60,242,123,207,219,114,396,46,18,30,136,64,66,135,-32.9202777777778,"Eucalyptus deflexa",1995
"104","1110",120.365833333333,-32.9202777777778,167,127,52,4139,302,60,242,123,207,219,114,396,46,18,30,136,64,66,135,-32.9202777777778,"Eucalyptus deflexa",1995
"105","1110",120.365833333333,-32.9202777777778,167,127,52,4139,302,60,242,123,207,219,114,396,46,18,30,136,64,66,135,-32.9202777777778,"Eucalyptus deflexa",1995
"106","1111",120.216944444444,-33.0725,163,127,52,4116,298,57,241,119,202,215,110,407,47,19,30,138,66,69,138,-33.0725,"Eucalyptus densa",1995
"107","1111",120.216944444444,-33.0725,163,127,52,4116,298,57,241,119,202,215,110,407,47,19,30,138,66,69,138,-33.0725,"Eucalyptus densa",1995
"108","1111",120.216944444444,-33.0725,163,127,52,4116,298,57,241,119,202,215,110,407,47,19,30,138,66,69,138,-33.0725,"Eucalyptus densa",1995
"109","1111",120.216944444444,-33.0725,163,127,52,4116,298,57,241,119,202,215,110,407,47,19,30,138,66,69,138,-33.0725,"Eucalyptus densa",1995
"110","1112",120.216944444444,-33.0725,163,127,52,4116,298,57,241,119,202,215,110,407,47,19,30,138,66,69,138,-33.0725,"Eucalyptus calycogona subsp. calycogona",1995
"111","1112",120.216944444444,-33.0725,163,127,52,4116,298,57,241,119,202,215,110,407,47,19,30,138,66,69,138,-33.0725,"Eucalyptus calycogona subsp. calycogona",1995
"112","1112",120.216944444444,-33.0725,163,127,52,4116,298,57,241,119,202,215,110,407,47,19,30,138,66,69,138,-33.0725,"Eucalyptus calycogona subsp. calycogona",1995
"113","1112",120.216944444444,-33.0725,163,127,52,4116,298,57,241,119,202,215,110,407,47,19,30,138,66,69,138,-33.0725,"Eucalyptus calycogona subsp. calycogona",1995
"114","1113",119.416388888889,-33.0925,161,133,52,4347,305,50,255,115,202,216,106,369,48,16,33,132,58,63,132,-33.0925,"Eucalyptus falcata",1995
"115","1113",119.416388888889,-33.0925,161,133,52,4347,305,50,255,115,202,216,106,369,48,16,33,132,58,63,132,-33.0925,"Eucalyptus falcata",1995
"116","1113",119.416388888889,-33.0925,161,133,52,4347,305,50,255,115,202,216,106,369,48,16,33,132,58,63,132,-33.0925,"Eucalyptus falcata",1995
"117","1113",119.416388888889,-33.0925,161,133,52,4347,305,50,255,115,202,216,106,369,48,16,33,132,58,63,132,-33.0925,"Eucalyptus falcata",1995
"118","1114",119.023055555556,-33.2852777777778,163,132,51,4352,307,53,254,118,205,219,108,355,48,15,35,132,57,59,129,-33.2852777777778,"Eucalyptus mimica subsp. continens",1995
"119","1114",119.023055555556,-33.2852777777778,163,132,51,4352,307,53,254,118,205,219,108,355,48,15,35,132,57,59,129,-33.2852777777778,"Eucalyptus mimica subsp. continens",1995
"120","1114",119.023055555556,-33.2852777777778,163,132,51,4352,307,53,254,118,205,219,108,355,48,15,35,132,57,59,129,-33.2852777777778,"Eucalyptus mimica subsp. continens",1995
"121","1114",119.023055555556,-33.2852777777778,163,132,51,4352,307,53,254,118,205,219,108,355,48,15,35,132,57,59,129,-33.2852777777778,"Eucalyptus mimica subsp. continens",1995
"122","1116",119.163333333333,-33.1575,164,133,52,4407,309,54,255,118,207,220,109,356,48,15,35,132,56,60,129,-33.1575,"Eucalyptus virella",1995
"123","1116",119.163333333333,-33.1575,164,133,52,4407,309,54,255,118,207,220,109,356,48,15,35,132,56,60,129,-33.1575,"Eucalyptus virella",1995
"124","1116",119.163333333333,-33.1575,164,133,52,4407,309,54,255,118,207,220,109,356,48,15,35,132,56,60,129,-33.1575,"Eucalyptus virella",1995
"125","1117",119.645,-33.3575,159,128,52,4048,296,54,242,108,198,210,108,382,46,16,29,130,62,66,130,-33.3575,"Eucalyptus incrassata ",1995
"126","1117",119.645,-33.3575,159,128,52,4048,296,54,242,108,198,210,108,382,46,16,29,130,62,66,130,-33.3575,"Eucalyptus incrassata ",1995
"127","1117",119.645,-33.3575,159,128,52,4048,296,54,242,108,198,210,108,382,46,16,29,130,62,66,130,-33.3575,"Eucalyptus incrassata ",1995
"128","1117",119.645,-33.3575,159,128,52,4048,296,54,242,108,198,210,108,382,46,16,29,130,62,66,130,-33.3575,"Eucalyptus incrassata ",1995
"129","1118",119.893888888889,-33.3775,161,126,53,3909,294,58,236,121,198,211,112,385,46,16,28,129,62,66,129,-33.3775,"Eucalyptus perangusta",1995
"130","1118",119.893888888889,-33.3775,161,126,53,3909,294,58,236,121,198,211,112,385,46,16,28,129,62,66,129,-33.3775,"Eucalyptus perangusta",1995
"131","1118",119.893888888889,-33.3775,161,126,53,3909,294,58,236,121,198,211,112,385,46,16,28,129,62,66,129,-33.3775,"Eucalyptus perangusta",1995
"132","1118",119.893888888889,-33.3775,161,126,53,3909,294,58,236,121,198,211,112,385,46,16,28,129,62,66,129,-33.3775,"Eucalyptus perangusta",1995
"133","1119",119.893888888889,-33.3775,161,126,53,3909,294,58,236,121,198,211,112,385,46,16,28,129,62,66,129,-33.3775,"Eucalyptus quadrans",1995
"134","1119",119.893888888889,-33.3775,161,126,53,3909,294,58,236,121,198,211,112,385,46,16,28,129,62,66,129,-33.3775,"Eucalyptus quadrans",1995
"135","1119",119.893888888889,-33.3775,161,126,53,3909,294,58,236,121,198,211,112,385,46,16,28,129,62,66,129,-33.3775,"Eucalyptus quadrans",1995
"136","1119",119.893888888889,-33.3775,161,126,53,3909,294,58,236,121,198,211,112,385,46,16,28,129,62,66,129,-33.3775,"Eucalyptus quadrans",1995
"137","112",130.220277777778,-29.3369444444444,190,161,52,4976,346,42,304,249,134,249,122,174,20,9,23,56,31,56,34,-29.3369444444444,"Eucalyptus wyolensis",1993
"138","112",130.220277777778,-29.3369444444444,190,161,52,4976,346,42,304,249,134,249,122,174,20,9,23,56,31,56,34,-29.3369444444444,"Eucalyptus wyolensis",1993
"139","112",130.220277777778,-29.3369444444444,190,161,52,4976,346,42,304,249,134,249,122,174,20,9,23,56,31,56,34,-29.3369444444444,"Eucalyptus wyolensis",1993
"140","112",130.220277777778,-29.3369444444444,190,161,52,4976,346,42,304,249,134,249,122,174,20,9,23,56,31,56,34,-29.3369444444444,"Eucalyptus wyolensis",1993
"141","1120",119.955,-33.4461111111111,161,125,53,3838,292,59,233,121,197,209,112,388,46,16,29,131,62,66,129,-33.4461111111111,"Eucalyptus dielsii",1995
"142","1120",119.955,-33.4461111111111,161,125,53,3838,292,59,233,121,197,209,112,388,46,16,29,131,62,66,129,-33.4461111111111,"Eucalyptus dielsii",1995
"143","1120",119.955,-33.4461111111111,161,125,53,3838,292,59,233,121,197,209,112,388,46,16,29,131,62,66,129,-33.4461111111111,"Eucalyptus dielsii",1995
"144","1120",119.955,-33.4461111111111,161,125,53,3838,292,59,233,121,197,209,112,388,46,16,29,131,62,66,129,-33.4461111111111,"Eucalyptus dielsii",1995
"145","1121",120.038888888889,-33.5119444444444,160,124,54,3731,289,60,229,121,194,207,112,418,49,18,28,139,70,72,137,-33.5119444444444,"Eucalyptus megacornuta",1995
"146","1121",120.038888888889,-33.5119444444444,160,124,54,3731,289,60,229,121,194,207,112,418,49,18,28,139,70,72,137,-33.5119444444444,"Eucalyptus megacornuta",1995
"147","1121",120.038888888889,-33.5119444444444,160,124,54,3731,289,60,229,121,194,207,112,418,49,18,28,139,70,72,137,-33.5119444444444,"Eucalyptus megacornuta",1995
"148","1121",120.038888888889,-33.5119444444444,160,124,54,3731,289,60,229,121,194,207,112,418,49,18,28,139,70,72,137,-33.5119444444444,"Eucalyptus megacornuta",1995
"149","1122",120.038888888889,-33.5119444444444,160,124,54,3731,289,60,229,121,194,207,112,418,49,18,28,139,70,72,137,-33.5119444444444,"Eucalyptus sporadica",1995
"150","1122",120.038888888889,-33.5119444444444,160,124,54,3731,289,60,229,121,194,207,112,418,49,18,28,139,70,72,137,-33.5119444444444,"Eucalyptus sporadica",1995
"151","1122",120.038888888889,-33.5119444444444,160,124,54,3731,289,60,229,121,194,207,112,418,49,18,28,139,70,72,137,-33.5119444444444,"Eucalyptus sporadica",1995
"152","1122",120.038888888889,-33.5119444444444,160,124,54,3731,289,60,229,121,194,207,112,418,49,18,28,139,70,72,137,-33.5119444444444,"Eucalyptus sporadica",1995
"153","1123",120.050833333333,-33.5791666666667,164,123,54,3664,291,65,226,127,198,210,118,434,51,18,28,145,74,74,141,-33.5791666666667,"Eucalyptus oleosa subsp. corvina",1995
"154","1123",120.050833333333,-33.5791666666667,164,123,54,3664,291,65,226,127,198,210,118,434,51,18,28,145,74,74,141,-33.5791666666667,"Eucalyptus oleosa subsp. corvina",1995
"155","1123",120.050833333333,-33.5791666666667,164,123,54,3664,291,65,226,127,198,210,118,434,51,18,28,145,74,74,141,-33.5791666666667,"Eucalyptus oleosa subsp. corvina",1995
"156","1123",120.050833333333,-33.5791666666667,164,123,54,3664,291,65,226,127,198,210,118,434,51,18,28,145,74,74,141,-33.5791666666667,"Eucalyptus oleosa subsp. corvina",1995
"157","1126",119.95,-33.9052777777778,166,118,54,3454,285,70,215,131,209,209,122,489,60,18,37,175,69,73,171,-33.9052777777778,"Eucalyptus sepulcralis",1995
"158","1128",119.375277777778,-34.0247222222222,166,119,55,3488,285,70,215,122,210,210,122,495,62,19,37,176,68,68,176,-34.0247222222222,"Eucalyptus suggrandis subsp. suggrandis",1995
